pid,name,username,cpu_percent,memory_info
12448,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=67690496, vms=35315712, num_page_faults=20716, peak_wset=67977216, wset=67690496, peak_paged_pool=659480, paged_pool=636600, peak_nonpaged_pool=29784, nonpaged_pool=24832, pagefile=35315712, peak_pagefile=35635200, private=35315712)"
12468,explorer.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=251867136, vms=258293760, num_page_faults=221376, peak_wset=293634048, wset=251867136, peak_paged_pool=2118920, paged_pool=1894152, peak_nonpaged_pool=197776, nonpaged_pool=191112, pagefile=258293760, peak_pagefile=282394624, private=258293760)"
12968,NVDisplay.Container.exe,,0.0,"pmem(rss=40136704, vms=33738752, num_page_faults=95848, peak_wset=178376704, wset=40136704, peak_paged_pool=392864, paged_pool=367728, peak_nonpaged_pool=34016, nonpaged_pool=29552, pagefile=33738752, peak_pagefile=162533376, private=33738752)"
13004,UserOOBEBroker.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=10489856, vms=2375680, num_page_faults=3002, peak_wset=10567680, wset=10489856, peak_paged_pool=128424, paged_pool=126408, peak_nonpaged_pool=11688, nonpaged_pool=10464, pagefile=2375680, peak_pagefile=2490368, private=2375680)"
13040,ctfmon.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=28770304, vms=11554816, num_page_faults=13649, peak_wset=31854592, wset=28770304, peak_paged_pool=423368, paged_pool=419160, peak_nonpaged_pool=32656, nonpaged_pool=29176, pagefile=11554816, peak_pagefile=11558912, private=11554816)"
13056,taskhostw.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=19820544, vms=8761344, num_page_faults=8684, peak_wset=20140032, wset=19820544, peak_paged_pool=215160, paged_pool=210200, peak_nonpaged_pool=40536, nonpaged_pool=38616, pagefile=8761344, peak_pagefile=9101312, private=8761344)"
13060,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=25837568, vms=8396800, num_page_faults=7393, peak_wset=25972736, wset=25837568, peak_paged_pool=830528, paged_pool=826976, peak_nonpaged_pool=14952, nonpaged_pool=14408, pagefile=8396800, peak_pagefile=8658944, private=8396800)"
13148,svchost.exe,,0.0,"pmem(rss=9113600, vms=2117632, num_page_faults=4089, peak_wset=10051584, wset=9113600, peak_paged_pool=107640, paged_pool=98608, peak_nonpaged_pool=12408, nonpaged_pool=10592, pagefile=2117632, peak_pagefile=2252800, private=2117632)"
13168,SearchApp.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=141668352, vms=232239104, num_page_faults=147249, peak_wset=311836672, wset=141668352, peak_paged_pool=1525288, paged_pool=1437912, peak_nonpaged_pool=157488, nonpaged_pool=138040, pagefile=232239104, peak_pagefile=252489728, private=232239104)"
13288,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=102416384, vms=65175552, num_page_faults=77387, peak_wset=130084864, wset=102416384, peak_paged_pool=820960, paged_pool=791688, peak_nonpaged_pool=24048, nonpaged_pool=22856, pagefile=65175552, peak_pagefile=98856960, private=65175552)"
13332,svchost.exe,,0.0,"pmem(rss=9244672, vms=1970176, num_page_faults=3013, peak_wset=9641984, wset=9244672, peak_paged_pool=88248, paged_pool=86264, peak_nonpaged_pool=12288, nonpaged_pool=10304, pagefile=1970176, peak_pagefile=2441216, private=1970176)"
13416,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=7663616, vms=2072576, num_page_faults=2332, peak_wset=8040448, wset=7663616, peak_paged_pool=137472, paged_pool=136672, peak_nonpaged_pool=9816, nonpaged_pool=9376, pagefile=2072576, peak_pagefile=2265088, private=2072576)"
13472,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=30003200, vms=18333696, num_page_faults=8406, peak_wset=30982144, wset=30003200, peak_paged_pool=649752, paged_pool=646024, peak_nonpaged_pool=20928, nonpaged_pool=20752, pagefile=18333696, peak_pagefile=19603456, private=18333696)"
13480,WavesSvc64.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=22851584, vms=19079168, num_page_faults=21186, peak_wset=34369536, wset=22851584, peak_paged_pool=379072, paged_pool=249752, peak_nonpaged_pool=20632, nonpaged_pool=18648, pagefile=19079168, peak_pagefile=21884928, private=19079168)"
13872,svchost.exe,,0.0,"pmem(rss=6656000, vms=1720320, num_page_faults=2226, peak_wset=7798784, wset=6656000, peak_paged_pool=73848, paged_pool=73672, peak_nonpaged_pool=10376, nonpaged_pool=9560, pagefile=1720320, peak_pagefile=1945600, private=1720320)"
13876,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=130134016, vms=62140416, num_page_faults=58857, peak_wset=139202560, wset=130134016, peak_paged_pool=1380800, paged_pool=1347048, peak_nonpaged_pool=64744, nonpaged_pool=59096, pagefile=62140416, peak_pagefile=62894080, private=62140416)"
14032,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=118243328, vms=66580480, num_page_faults=83981, peak_wset=145440768, wset=118243328, peak_paged_pool=1151208, paged_pool=883984, peak_nonpaged_pool=33376, nonpaged_pool=23336, pagefile=66580480, peak_pagefile=98164736, private=66580480)"
14104,svchost.exe,,0.0,"pmem(rss=10899456, vms=3198976, num_page_faults=4476, peak_wset=11591680, wset=10899456, peak_paged_pool=119312, paged_pool=111840, peak_nonpaged_pool=14240, nonpaged_pool=13096, pagefile=3198976, peak_pagefile=3723264, private=3198976)"
14160,SearchApp.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=110997504, vms=75542528, num_page_faults=45277, peak_wset=116133888, wset=110997504, peak_paged_pool=1104688, paged_pool=1051232, peak_nonpaged_pool=95432, nonpaged_pool=55552, pagefile=75542528, peak_pagefile=81403904, private=75542528)"
14264,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=171532288, vms=194740224, num_page_faults=602318, peak_wset=224661504, wset=171532288, peak_paged_pool=1156152, paged_pool=1057424, peak_nonpaged_pool=44688, nonpaged_pool=38920, pagefile=194740224, peak_pagefile=418246656, private=194740224)"
14320,HxAccounts.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=69345280, vms=50544640, num_page_faults=22222, peak_wset=71622656, wset=69345280, peak_paged_pool=969336, paged_pool=863904, peak_nonpaged_pool=36192, nonpaged_pool=33472, pagefile=50544640, peak_pagefile=51363840, private=50544640)"
14328,HxTsr.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=31444992, vms=9482240, num_page_faults=13156, peak_wset=43995136, wset=31444992, peak_paged_pool=379512, paged_pool=360808, peak_nonpaged_pool=34280, nonpaged_pool=28472, pagefile=9482240, peak_pagefile=10199040, private=9482240)"
14384,svchost.exe,,0.0,"pmem(rss=7852032, vms=1835008, num_page_faults=2024, peak_wset=7921664, wset=7852032, peak_paged_pool=73240, paged_pool=73016, peak_nonpaged_pool=9712, nonpaged_pool=9168, pagefile=1835008, peak_pagefile=2052096, private=1835008)"
14404,ApplicationFrameHost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=32047104, vms=16191488, num_page_faults=12221, peak_wset=35500032, wset=32047104, peak_paged_pool=418592, paged_pool=381048, peak_nonpaged_pool=26848, nonpaged_pool=23856, pagefile=16191488, peak_pagefile=18161664, private=16191488)"
14524,LockApp.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=58368000, vms=51884032, num_page_faults=23379, peak_wset=76394496, wset=58368000, peak_paged_pool=877952, paged_pool=788952, peak_nonpaged_pool=38472, nonpaged_pool=34944, pagefile=51884032, peak_pagefile=53694464, private=51884032)"
14568,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=57782272, vms=25305088, num_page_faults=19058, peak_wset=60538880, wset=57782272, peak_paged_pool=812768, paged_pool=774672, peak_nonpaged_pool=21560, nonpaged_pool=20544, pagefile=25305088, peak_pagefile=28024832, private=25305088)"
14576,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=81006592, vms=111812608, num_page_faults=71398, peak_wset=97230848, wset=81006592, peak_paged_pool=1074904, paged_pool=1049672, peak_nonpaged_pool=29720, nonpaged_pool=26184, pagefile=111812608, peak_pagefile=123367424, private=111812608)"
14600,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=131133440, vms=108277760, num_page_faults=97765, peak_wset=183898112, wset=131133440, peak_paged_pool=1121320, paged_pool=899488, peak_nonpaged_pool=36240, nonpaged_pool=24080, pagefile=108277760, peak_pagefile=141004800, private=108277760)"
14604,RuntimeBroker.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=36270080, vms=9478144, num_page_faults=13523, peak_wset=45473792, wset=36270080, peak_paged_pool=388664, paged_pool=305168, peak_nonpaged_pool=30144, nonpaged_pool=23960, pagefile=9478144, peak_pagefile=14266368, private=9478144)"
14884,svchost.exe,,0.0,"pmem(rss=17801216, vms=6262784, num_page_faults=38365, peak_wset=29556736, wset=17801216, peak_paged_pool=154552, paged_pool=140144, peak_nonpaged_pool=170304, nonpaged_pool=19648, pagefile=6262784, peak_pagefile=18755584, private=6262784)"
15064,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=69787648, vms=33554432, num_page_faults=74936, peak_wset=88166400, wset=69787648, peak_paged_pool=984968, paged_pool=942496, peak_nonpaged_pool=23672, nonpaged_pool=22040, pagefile=33554432, peak_pagefile=46940160, private=33554432)"
15236,Code.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=40509440, vms=17014784, num_page_faults=15466, peak_wset=42831872, wset=40509440, peak_paged_pool=560600, paged_pool=547128, peak_nonpaged_pool=154120, nonpaged_pool=17384, pagefile=17014784, peak_pagefile=17829888, private=17014784)"
15464,Code.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=117702656, vms=103858176, num_page_faults=102075, peak_wset=120188928, wset=117702656, peak_paged_pool=573736, paged_pool=573456, peak_nonpaged_pool=30632, nonpaged_pool=29848, pagefile=103858176, peak_pagefile=105865216, private=103858176)"
15508,Code.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=27701248, vms=14643200, num_page_faults=7206, peak_wset=27852800, wset=27701248, peak_paged_pool=522800, paged_pool=522400, peak_nonpaged_pool=11920, nonpaged_pool=11464, pagefile=14643200, peak_pagefile=14848000, private=14643200)"
15524,TextInputHost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=53035008, vms=47923200, num_page_faults=19711, peak_wset=58912768, wset=53035008, peak_paged_pool=750168, paged_pool=738136, peak_nonpaged_pool=32592, nonpaged_pool=30008, pagefile=47923200, peak_pagefile=48398336, private=47923200)"
15844,RuntimeBroker.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=35962880, vms=9125888, num_page_faults=18714, peak_wset=40615936, wset=35962880, peak_paged_pool=349088, paged_pool=306304, peak_nonpaged_pool=31952, nonpaged_pool=25800, pagefile=9125888, peak_pagefile=10444800, private=9125888)"
15884,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=80261120, vms=69906432, num_page_faults=32965, peak_wset=108179456, wset=80261120, peak_paged_pool=683512, paged_pool=683288, peak_nonpaged_pool=17808, nonpaged_pool=17400, pagefile=69906432, peak_pagefile=98893824, private=69906432)"
15904,RuntimeBroker.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=30113792, vms=7122944, num_page_faults=14653, peak_wset=36913152, wset=30113792, peak_paged_pool=331536, paged_pool=241952, peak_nonpaged_pool=24608, nonpaged_pool=17672, pagefile=7122944, peak_pagefile=9560064, private=7122944)"
16000,svchost.exe,,0.0,"pmem(rss=11677696, vms=3072000, num_page_faults=29297, peak_wset=12136448, wset=11677696, peak_paged_pool=127624, paged_pool=110088, peak_nonpaged_pool=14544, nonpaged_pool=11960, pagefile=3072000, peak_pagefile=3178496, private=3072000)"
16156,mintty.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=70189056, vms=42520576, num_page_faults=42440, peak_wset=70819840, wset=70189056, peak_paged_pool=521224, paged_pool=518584, peak_nonpaged_pool=52912, nonpaged_pool=50808, pagefile=42520576, peak_pagefile=48074752, private=42520576)"
16188,SgrmBroker.exe,,0.0,"pmem(rss=8007680, vms=5529600, num_page_faults=5929, peak_wset=9920512, wset=8007680, peak_paged_pool=37056, paged_pool=35632, peak_nonpaged_pool=8008, nonpaged_pool=7600, pagefile=5529600, peak_pagefile=6807552, private=5529600)"
16276,nvsphelper64.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=14053376, vms=2940928, num_page_faults=5901, peak_wset=19218432, wset=14053376, peak_paged_pool=218864, paged_pool=211680, peak_nonpaged_pool=15952, nonpaged_pool=13616, pagefile=2940928, peak_pagefile=3858432, private=2940928)"
16376,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=145575936, vms=69189632, num_page_faults=58231, peak_wset=149688320, wset=145575936, peak_paged_pool=1348680, paged_pool=1330320, peak_nonpaged_pool=70128, nonpaged_pool=62744, pagefile=69189632, peak_pagefile=71946240, private=69189632)"
16444,StartMenuExperienceHost.exe,,0.0,"pmem(rss=163840, vms=21028864, num_page_faults=6711, peak_wset=26288128, wset=163840, peak_paged_pool=663744, paged_pool=4224, peak_nonpaged_pool=245696, nonpaged_pool=220536, pagefile=21028864, peak_pagefile=68874240, private=21028864)"
16516,vmware-tray.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=12255232, vms=3915776, num_page_faults=3560, peak_wset=12427264, wset=12255232, peak_paged_pool=227912, paged_pool=227112, peak_nonpaged_pool=18248, nonpaged_pool=17432, pagefile=3915776, peak_pagefile=4145152, private=3915776)"
16776,ShellExperienceHost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=57458688, vms=48963584, num_page_faults=23951, peak_wset=73895936, wset=57458688, peak_paged_pool=920584, paged_pool=702280, peak_nonpaged_pool=34288, nonpaged_pool=31160, pagefile=48963584, peak_pagefile=53338112, private=48963584)"
17096,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=29929472, vms=10485760, num_page_faults=12110, peak_wset=33746944, wset=29929472, peak_paged_pool=821992, paged_pool=797408, peak_nonpaged_pool=22680, nonpaged_pool=18600, pagefile=10485760, peak_pagefile=11390976, private=10485760)"
17116,Code.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=182472704, vms=145973248, num_page_faults=131408, peak_wset=207798272, wset=182472704, peak_paged_pool=587376, paged_pool=576592, peak_nonpaged_pool=26752, nonpaged_pool=24432, pagefile=145973248, peak_pagefile=180690944, private=145973248)"
17800,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=48013312, vms=50286592, num_page_faults=17820, peak_wset=51474432, wset=48013312, peak_paged_pool=1037352, paged_pool=1037192, peak_nonpaged_pool=24600, nonpaged_pool=23512, pagefile=50286592, peak_pagefile=51945472, private=50286592)"
18128,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=9809920, vms=6918144, num_page_faults=2684, peak_wset=9928704, wset=9809920, peak_paged_pool=178848, paged_pool=178848, peak_nonpaged_pool=11176, nonpaged_pool=10736, pagefile=6918144, peak_pagefile=7008256, private=6918144)"
18200,pet.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=6582272, vms=1781760, num_page_faults=3591, peak_wset=7917568, wset=6582272, peak_paged_pool=64632, paged_pool=57336, peak_nonpaged_pool=26864, nonpaged_pool=5160, pagefile=1781760, peak_pagefile=3604480, private=1781760)"
18276,CompPkgSrv.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=9347072, vms=1593344, num_page_faults=2473, peak_wset=9555968, wset=9347072, peak_paged_pool=117800, paged_pool=117160, peak_nonpaged_pool=8424, nonpaged_pool=7336, pagefile=1593344, peak_pagefile=1888256, private=1593344)"
18456,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=108077056, vms=58347520, num_page_faults=45982, peak_wset=128299008, wset=108077056, peak_paged_pool=860232, paged_pool=810016, peak_nonpaged_pool=29800, nonpaged_pool=26392, pagefile=58347520, peak_pagefile=77066240, private=58347520)"
18504,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=56127488, vms=25300992, num_page_faults=18836, peak_wset=59600896, wset=56127488, peak_paged_pool=796392, paged_pool=761776, peak_nonpaged_pool=21456, nonpaged_pool=20680, pagefile=25300992, peak_pagefile=26333184, private=25300992)"
18532,powershell.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=79003648, vms=67072000, num_page_faults=42579, peak_wset=80805888, wset=79003648, peak_paged_pool=486360, paged_pool=477800, peak_nonpaged_pool=40888, nonpaged_pool=28928, pagefile=67072000, peak_pagefile=70377472, private=67072000)"
18644,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=19243008, vms=7528448, num_page_faults=6800, peak_wset=21704704, wset=19243008, peak_paged_pool=732904, paged_pool=732680, peak_nonpaged_pool=11416, nonpaged_pool=11416, pagefile=7528448, peak_pagefile=11689984, private=7528448)"
18848,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=165048320, vms=150507520, num_page_faults=614751, peak_wset=235937792, wset=165048320, peak_paged_pool=1240416, paged_pool=814416, peak_nonpaged_pool=50480, nonpaged_pool=34936, pagefile=150507520, peak_pagefile=190509056, private=150507520)"
19084,svchost.exe,,0.0,"pmem(rss=9494528, vms=2269184, num_page_faults=3088, peak_wset=10735616, wset=9494528, peak_paged_pool=98464, paged_pool=98192, peak_nonpaged_pool=12344, nonpaged_pool=11528, pagefile=2269184, peak_pagefile=2502656, private=2269184)"
19332,NVIDIA Web Helper.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=17608704, vms=31666176, num_page_faults=56062, peak_wset=85000192, wset=17608704, peak_paged_pool=406592, paged_pool=349760, peak_nonpaged_pool=86568, nonpaged_pool=77976, pagefile=31666176, peak_pagefile=42766336, private=31666176)"
19400,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=155127808, vms=103010304, num_page_faults=338773, peak_wset=236867584, wset=155127808, peak_paged_pool=1220888, paged_pool=1170680, peak_nonpaged_pool=34040, nonpaged_pool=27344, pagefile=103010304, peak_pagefile=167604224, private=103010304)"
